step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
280,CASH_OUT,94796.8,C1830546803,920.0,0.0,C116255463,702808.68,797605.48,0
281,PAYMENT,9315.34,C1465806667,267041.94,257726.6,M491431252,0.0,0.0,0
394,TRANSFER,147957.23,C1762704986,147957.23,0.0,C1857166842,0.0,0.0,1
34,PAYMENT,5187.65,C1979961751,0.0,0.0,M2097400448,0.0,0.0,0
703,CASH_OUT,512922.65,C1319609098,512922.65,0.0,C1745340789,217101.75,730024.39,1
284,CASH_IN,62214.65,C1371988808,234571.0,296785.65,C1259836459,689069.41,626854.76,0
361,CASH_OUT,140807.76,C218959911,140807.76,0.0,C287487374,137903.3,278711.05,1
10,PAYMENT,31642.19,C426518859,512815.32,481173.13,M1539690336,0.0,0.0,0
487,TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1
46,CASH_OUT,121107.17,C2113741755,0.0,0.0,C1044648557,392079.23,513186.4,0
161,CASH_OUT,3885.94,C604173570,2909.43,0.0,C340471029,1114995.66,1118881.61,0
334,PAYMENT,36380.66,C759906821,0.0,0.0,M1666089,0.0,0.0,0
179,PAYMENT,13467.55,C348396575,731.0,0.0,M1839106421,0.0,0.0,0
183,CASH_IN,76517.02,C1483793400,809773.67,886290.69,C1559058236,4919779.58,4843262.56,0
520,TRANSFER,2871898.5,C955101286,2871898.5,0.0,C1205312123,0.0,0.0,1
161,CASH_IN,30707.02,C776803158,285233.0,315940.02,C1551799390,0.0,0.0,0
378,CASH_OUT,35575.2,C96306808,724.0,0.0,C353297831,48183.68,83758.88,0
43,CASH_OUT,181882.33,C428356380,99752.0,0.0,C539549254,0.0,181882.33,0
187,PAYMENT,3046.65,C875824911,88883.92,85837.27,M2067476770,0.0,0.0,0
155,CASH_OUT,215329.31,C779417457,0.0,0.0,C936468670,498059.49,713388.8,0
202,CASH_OUT,79903.26,C786383203,0.0,0.0,C1274436325,3233879.48,3313782.74,0
311,TRANSFER,1275236.3,C1608267319,1275236.3,0.0,C584314061,0.0,0.0,1
258,CASH_IN,357489.26,C1610398955,298.0,357787.26,C1095839359,0.0,0.0,0
348,CASH_OUT,32214.86,C1054737645,30006.0,0.0,C193880042,1026410.5,1058625.36,0
594,CASH_OUT,91663.48,C300463127,57943.0,0.0,C1011432474,583279.38,674942.86,0
138,PAYMENT,20850.34,C1796433066,938.0,0.0,M575636960,0.0,0.0,0
251,CASH_IN,286565.0,C349890663,636861.74,923426.74,C1686849431,2710349.64,2423784.64,0
258,CASH_IN,110274.37,C1527621923,9573368.45,9683642.82,C1701398402,477544.54,367270.17,0
276,PAYMENT,8455.39,C804868356,0.0,0.0,M530828479,0.0,0.0,0
398,CASH_OUT,236793.23,C91324054,89651.0,0.0,C2046981299,108701.79,345495.02,0
346,CASH_OUT,77998.02,C38453565,10789.0,0.0,C1846654183,222592.4,300590.41,0
254,TRANSFER,533607.19,C1919047837,0.0,0.0,C1432077169,553601.77,1087208.96,0
86,TRANSFER,305817.12,C1107960128,305817.12,0.0,C76175380,0.0,0.0,1
178,PAYMENT,15445.63,C971107188,155328.92,139883.29,M1598244751,0.0,0.0,0
313,TRANSFER,1348095.12,C1279803681,1348095.12,0.0,C1617123235,0.0,0.0,1
251,PAYMENT,7462.06,C1830106951,275.0,0.0,M870338569,0.0,0.0,0
538,CASH_IN,109812.35,C968195078,3050736.63,3160548.98,C167119367,4096074.98,3986262.63,0
281,CASH_OUT,109289.09,C1437965300,0.0,0.0,C1288590851,924100.77,1033389.86,0
375,CASH_OUT,344711.88,C717364902,0.0,0.0,C289770410,2897989.47,3242701.34,0
234,TRANSFER,543060.09,C237451003,22043.0,0.0,C302256620,3445322.06,3988382.15,0
307,CASH_OUT,452923.13,C1819846392,0.0,0.0,C115429683,3114931.03,3567854.16,0
259,CASH_IN,83801.87,C568280113,2581630.77,2665432.63,C78638618,129021.05,45219.18,0
371,CASH_OUT,274339.66,C1904109546,0.0,0.0,C1231488991,490238.92,764578.58,0
305,CASH_OUT,123113.8,C857012858,6546.0,0.0,C1059171918,0.0,225981.21,0
277,CASH_OUT,300726.1,C859417468,0.0,0.0,C1748096565,386068.46,686794.56,0
404,PAYMENT,9071.26,C1269461777,814329.0,805257.74,M2092811652,0.0,0.0,0
330,PAYMENT,784.07,C847614717,13754.62,12970.56,M1721801697,0.0,0.0,0
259,CASH_IN,172744.6,C615064233,23761725.17,23934469.77,C1838105759,526108.36,353363.76,0
332,TRANSFER,366396.14,C1584145897,21129.0,0.0,C368720974,0.0,366396.14,0
261,TRANSFER,9745.0,C1471388922,0.0,0.0,C524593262,372374.55,382119.54,0
111,CASH_OUT,3595911.39,C1877698691,3595911.39,0.0,C1757559397,82970.96,3678882.35,1
408,PAYMENT,9586.97,C429927820,920.11,0.0,M1782965156,0.0,0.0,0
20,CASH_OUT,183899.94,C1550250019,103810.0,0.0,C806328036,194742.02,378641.96,0
698,CASH_OUT,131842.85,C494904696,131842.85,0.0,C1742037913,3479.07,135321.92,1
380,TRANSFER,1378896.74,C655086523,0.0,0.0,C116300476,1694368.92,3073265.66,0
19,CASH_OUT,103043.14,C571988771,0.0,0.0,C542451019,9912299.17,10015342.31,0
217,TRANSFER,81216.23,C1904718336,81216.23,0.0,C364331020,0.0,0.0,1
625,TRANSFER,2654302.46,C286057800,2654302.46,0.0,C1593401972,0.0,0.0,1
253,CASH_IN,195555.9,C1419691919,6030637.24,6226193.14,C1156955331,206697.43,11141.53,0
705,TRANSFER,404394.04,C57037472,404394.04,0.0,C149688378,0.0,0.0,1
189,TRANSFER,276431.33,C241091910,21778.0,0.0,C1725775569,4499941.18,4776372.51,0
280,PAYMENT,5872.64,C139770245,1255677.72,1249805.08,M2012123133,0.0,0.0,0
347,CASH_OUT,238550.14,C681168832,23112.0,0.0,C1279475726,2029615.42,2268165.56,0
275,CASH_OUT,337395.04,C100171839,10435.0,0.0,C1628677675,2669828.46,3007223.49,0
281,TRANSFER,351874.07,C1913291019,22104.0,0.0,C1422929266,0.0,351874.07,0
305,TRANSFER,447589.21,C1628562361,447589.21,0.0,C675686656,0.0,0.0,1
184,CASH_OUT,99470.09,C1051288271,21271.0,0.0,C348043807,897372.05,996842.14,0
278,PAYMENT,5418.77,C254458983,0.0,0.0,M921083639,0.0,0.0,0
12,PAYMENT,22024.82,C39492993,2809.0,0.0,M1831649991,0.0,0.0,0
140,TRANSFER,593629.35,C1706784651,11391.0,0.0,C497941897,0.0,593629.35,0
276,TRANSFER,217043.54,C1064952412,0.0,0.0,C1261055947,2716702.42,2933745.97,0
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1
15,PAYMENT,28829.74,C1854782706,0.0,0.0,M323277702,0.0,0.0,0
252,CASH_OUT,160625.87,C1403583147,66193.0,0.0,C1208983103,593264.66,498996.68,0
16,CASH_IN,181967.61,C1151321653,22104.0,204071.61,C1827218429,13941.45,0.0,0
137,CASH_OUT,290858.24,C1451758500,0.0,0.0,C1217920584,1111279.56,966715.43,0
20,TRANSFER,166099.63,C423504357,209804.25,43704.62,C1478076452,715693.83,881793.46,0
156,TRANSFER,999856.7,C1184208231,0.0,0.0,C753402637,2068860.17,3068716.87,0
419,PAYMENT,138260.31,C340097876,64925.0,0.0,M1583443707,0.0,0.0,0
351,TRANSFER,578112.55,C1387511934,25606.0,0.0,C1873153064,1434081.1,2012193.65,0
187,PAYMENT,16035.05,C312235078,42100.0,26064.95,M513884679,0.0,0.0,0
375,CASH_OUT,313631.18,C1595308033,0.0,0.0,C1568516937,1665132.9,1978764.08,0
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1
154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1
203,CASH_OUT,17142.96,C19444695,0.0,0.0,C500242946,3124232.01,3141374.97,0
674,CASH_OUT,171651.7,C1811092030,171651.7,0.0,C1174681739,2336193.5,2507845.2,1
737,CASH_OUT,167606.49,C696026207,167606.49,0.0,C1386785907,2315864.75,2483471.24,1
260,PAYMENT,3691.09,C170137516,354.08,0.0,M1183314614,0.0,0.0,0
153,PAYMENT,787.48,C1326286842,0.0,0.0,M498453287,0.0,0.0,0
140,PAYMENT,7062.62,C948077238,16139.0,9076.38,M1906120998,0.0,0.0,0
536,CASH_OUT,232565.37,C605492867,232565.37,0.0,C64627863,0.0,232565.37,1
205,CASH_IN,48877.45,C2074297290,320818.0,369695.45,C1665275840,0.0,0.0,0
206,TRANSFER,235750.53,C587951461,235750.53,0.0,C1789153045,0.0,0.0,1
41,CASH_OUT,44712.76,C1351169484,0.0,0.0,C355276630,405391.34,450104.1,0
289,TRANSFER,602807.17,C500424911,602807.17,0.0,C2014202347,0.0,0.0,1
15,CASH_OUT,140000.66,C1506209578,88120.73,0.0,C597159026,981264.24,1121264.9,0
307,CASH_OUT,26422.54,C20861149,0.0,0.0,C383726470,709280.67,735703.22,0
207,PAYMENT,1532.13,C248332540,18763.55,17231.42,M1521055664,0.0,0.0,0
596,CASH_IN,123390.63,C979852135,50386.0,173776.63,C1370130372,7427.99,0.0,0
240,CASH_OUT,806850.06,C59004862,806850.06,0.0,C97275892,2045274.33,2852124.39,1
41,TRANSFER,82806.2,C474735735,82806.2,0.0,C1737223057,0.0,0.0,1
253,CASH_OUT,188593.8,C2053251688,0.0,0.0,C2059613113,2028490.19,2217083.98,0
230,TRANSFER,102009.37,C284996828,102009.37,0.0,C1044221964,0.0,0.0,1
163,CASH_OUT,249362.7,C1892539806,74388.0,0.0,C1212518832,130626.61,379989.31,0
305,CASH_IN,203263.39,C1856939393,1859431.69,2062695.08,C771366201,211093.36,7829.98,0
550,PAYMENT,4650.1,C211937392,9971.0,5320.9,M570885633,0.0,0.0,0
251,CASH_IN,104992.72,C304768453,836485.49,941478.21,C1632191329,287143.36,182150.64,0
41,CASH_OUT,210568.73,C726956546,0.0,0.0,C1158722072,1354715.41,1389159.21,0
204,CASH_OUT,218966.96,C1596566923,0.0,0.0,C1199683449,1010136.77,1229103.74,0
309,PAYMENT,13107.96,C1139958016,0.0,0.0,M1031270830,0.0,0.0,0
490,CASH_IN,64091.19,C73163630,1849941.86,1914033.05,C755355682,8924722.92,9186785.73,0
308,CASH_IN,78695.78,C397783966,11095.0,89790.78,C2142140082,223758.64,145062.86,0
310,PAYMENT,18506.24,C1559624564,18925.0,418.76,M780076913,0.0,0.0,0
208,PAYMENT,9893.34,C894493147,0.0,0.0,M151345523,0.0,0.0,0
188,CASH_OUT,30286.93,C875304479,26187.24,0.0,C1195589213,4371417.13,4401704.05,0
408,PAYMENT,12734.53,C2027248010,0.0,0.0,M1540636990,0.0,0.0,0
240,PAYMENT,7804.82,C1363847118,951.0,0.0,M679794581,0.0,0.0,0
353,CASH_OUT,98065.64,C1798863762,0.0,0.0,C1618535858,1423978.82,1522044.46,0
400,CASH_IN,81862.97,C678190245,4415652.82,4497515.79,C324618802,4456907.21,4375044.24,0
95,CASH_OUT,141035.44,C1028553981,0.0,0.0,C383346173,3024746.9,3165782.34,0
489,CASH_OUT,177925.98,C1173355296,177925.98,0.0,C265276524,70857.67,248783.65,1
185,PAYMENT,7653.57,C946836834,1477.0,0.0,M1975748840,0.0,0.0,0
298,PAYMENT,1482.21,C976592788,0.0,0.0,M1758588883,0.0,0.0,0
284,CASH_OUT,20242.37,C956299772,25942.0,5699.63,C1291382844,142314.12,162556.48,0
304,CASH_OUT,249138.62,C2039815711,0.0,0.0,C489311122,947757.13,1196895.74,0
404,CASH_OUT,45342.64,C141292641,11387.0,0.0,C286371393,272487.81,317830.45,0
376,CASH_OUT,409222.03,C1292535828,0.0,0.0,C384212953,912369.11,1321591.14,0
203,CASH_OUT,162978.91,C739316460,0.0,0.0,C1939674848,3711365.84,3725180.13,0
490,CASH_OUT,1927403.83,C630013429,1927403.83,0.0,C1658435128,0.0,1927403.83,1
137,CASH_OUT,250448.05,C1415397093,440399.44,189951.4,C637641706,1392134.95,1642583.0,0
41,CASH_OUT,81650.23,C1413643579,120627.0,38976.77,C1284609923,235762.51,317412.73,0
346,CASH_IN,19435.35,C1018146051,4591024.14,4610459.48,C1226029653,63498.7,44063.36,0
158,CASH_OUT,173744.8,C1747878467,0.0,0.0,C1047491385,311587.46,485332.26,0
186,CASH_OUT,322759.66,C1078436850,6214.0,0.0,C1761263363,90400.97,413160.63,0
500,TRANSFER,1061862.45,C1214950500,0.0,0.0,C266209184,39395353.85,40457216.3,0
178,CASH_OUT,253385.78,C607204805,314162.72,60776.94,C1414872988,254242.85,507628.63,0
252,CASH_OUT,29412.01,C1715393033,0.0,0.0,C1635399822,58431.33,87843.34,0
321,CASH_IN,74076.03,C1211022347,1822901.75,1896977.77,C1709804885,365030.17,290954.14,0
234,TRANSFER,89133.93,C1192936214,0.0,0.0,C1001696336,214394.93,303528.85,0
40,CASH_IN,209861.86,C608371207,1927919.79,2137781.65,C1652252251,902352.31,692490.45,0
132,CASH_OUT,57909.89,C1459832921,0.0,0.0,C785811890,525346.9,583256.79,0
204,TRANSFER,243935.95,C1570515984,0.0,0.0,C1256968144,483299.83,727235.78,0
188,CASH_IN,63770.79,C1678862671,9641236.17,9705006.96,C1060127351,637283.56,573512.77,0
355,CASH_OUT,55120.89,C1862455895,149015.0,93894.11,C1124593704,9555282.1,9610402.99,0
189,PAYMENT,4823.13,C231715497,49159.73,44336.6,M2131410571,0.0,0.0,0
425,TRANSFER,10000000.0,C689608084,19585040.37,19585040.37,C1392803603,0.0,0.0,1
33,CASH_OUT,215632.37,C664606567,21439.0,0.0,C1648187766,37717.93,253350.3,0
211,CASH_IN,321250.09,C1100037664,499412.26,820662.35,C670305759,1452257.33,1131007.24,0
11,PAYMENT,8262.66,C1226395598,99228.0,90965.34,M80028794,0.0,0.0,0
135,PAYMENT,37599.59,C1378876029,3258.0,0.0,M979349083,0.0,0.0,0
19,CASH_IN,201924.99,C1300772455,9862169.9,10064094.9,C85065232,668572.66,2320937.07,0
121,TRANSFER,936976.86,C415681195,936976.86,0.0,C243023678,0.0,0.0,1
380,PAYMENT,13554.37,C1725498385,85344.0,71789.63,M302590391,0.0,0.0,0
140,CASH_IN,169139.18,C940732866,6042718.76,6211857.94,C1149105448,10411307.21,10448123.39,0
542,TRANSFER,219688.14,C385694198,0.0,0.0,C967221569,678144.74,897832.88,0
511,CASH_OUT,1367070.94,C1861046549,1367070.94,0.0,C1305620964,230814.67,1597885.62,1
254,CASH_IN,137764.74,C527330053,136.0,137900.74,C2122273247,992418.79,854654.05,0
594,PAYMENT,14174.9,C1143620734,0.0,0.0,M1604741361,0.0,0.0,0
203,CASH_OUT,48562.82,C1473293034,0.0,0.0,C1496845040,1809232.29,1857795.11,0
255,CASH_OUT,155713.39,C1753359435,0.0,0.0,C219761258,208638.93,364352.31,0
236,CASH_IN,27811.93,C1477551076,3360.0,31171.93,C1009631303,3640690.28,3612878.35,0
398,CASH_OUT,431094.84,C1526152721,483193.0,52098.16,C936609958,3867904.72,4298999.56,0
156,CASH_OUT,80153.87,C1238648670,712.0,0.0,C2048360109,0.0,80153.87,0
161,PAYMENT,23371.39,C361950187,2426.47,0.0,M1100180858,0.0,0.0,0
192,CASH_IN,212779.72,C1629787753,35445.0,248224.72,C398682085,373870.5,161090.78,0
17,CASH_OUT,296186.88,C1147135877,1725.0,0.0,C403666012,0.0,438339.44,0
228,PAYMENT,3333.27,C1565989969,0.0,0.0,M392494084,0.0,0.0,0
376,CASH_OUT,21884.63,C794894425,558.0,0.0,C397902713,0.0,21884.63,0
330,PAYMENT,25534.07,C1608002802,10047.0,0.0,M152401218,0.0,0.0,0
372,CASH_OUT,182399.21,C855396668,74131.54,0.0,C17441271,226534.85,408934.07,0
16,CASH_IN,355790.99,C370922406,694431.06,1050222.05,C1330989747,3174117.77,3058315.63,0
80,CASH_OUT,173782.59,C2085532500,173782.59,0.0,C1628486398,3272453.63,3446236.22,1
34,CASH_OUT,49155.09,C939038397,0.0,0.0,C454220282,58300.48,107455.56,0
564,CASH_OUT,406203.25,C2057740985,20077.0,0.0,C1547777722,179970.32,586173.57,0
229,CASH_OUT,92117.6,C1088363394,0.0,0.0,C72220099,303180.86,395298.46,0
503,PAYMENT,1521.28,C1743705904,6026.0,4504.72,M1140849851,0.0,0.0,0
328,CASH_OUT,568771.42,C1847366226,0.0,0.0,C366280475,10700528.59,11269300.01,0
234,CASH_OUT,183100.76,C1760322350,3291.0,0.0,C478050826,8731.16,419580.42,0
159,CASH_IN,78098.89,C1154078488,9644966.5,9723065.38,C1963753016,554106.67,476007.79,0
398,CASH_OUT,250455.71,C1935837370,0.0,0.0,C1431372784,2050258.83,2300714.54,0
348,CASH_OUT,165772.47,C1787965737,0.0,0.0,C1519417383,2908895.55,3074668.02,0
131,PAYMENT,31809.11,C2099291758,0.0,0.0,M1522076458,0.0,0.0,0
635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,1
121,CASH_OUT,130987.75,C1387819669,130987.75,0.0,C591761784,0.0,130987.75,1
359,PAYMENT,4763.87,C295279587,3738.0,0.0,M1222966086,0.0,0.0,0
396,CASH_OUT,396883.56,C1932246355,338636.52,0.0,C333111191,7335229.3,7732112.86,0
395,CASH_OUT,138172.15,C1625438000,149952.0,11779.85,C1176869519,0.0,138172.15,0
394,CASH_OUT,193845.15,C1207998630,0.0,0.0,C956091454,2941161.81,3135006.95,0
212,CASH_IN,18177.06,C157053736,8315524.12,8333701.18,C1992407311,591114.92,572937.86,0
133,CASH_OUT,11851.47,C2116070946,0.0,0.0,C902754315,42423.22,54274.69,0
409,CASH_OUT,2284476.12,C175222097,2284476.12,0.0,C335340729,6835.89,2291312.01,1
180,CASH_OUT,516198.15,C381244948,11642.0,0.0,C1118341474,32031.61,548229.76,0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1
43,PAYMENT,7083.01,C1979366440,0.0,0.0,M1545704705,0.0,0.0,0
182,PAYMENT,3197.89,C1950687480,0.0,0.0,M339890675,0.0,0.0,0
353,TRANSFER,232541.67,C1676283765,55409.0,0.0,C1343240978,0.0,232541.67,0
329,CASH_OUT,224559.77,C1185569518,0.0,0.0,C859188304,520153.19,744712.96,0
226,TRANSFER,376529.58,C979928046,0.0,0.0,C1539716079,1045898.92,1422428.49,0
41,CASH_IN,367312.54,C57347728,20690.0,388002.54,C736573719,197075.58,0.0,0
373,CASH_OUT,393359.72,C1549820871,50701.0,0.0,C1476693613,217048.42,610408.14,0
356,CASH_IN,35120.74,C622345280,569.0,35689.74,C969535434,286783.0,251662.26,0
274,TRANSFER,379057.93,C1259154516,379057.93,0.0,C605861761,0.0,0.0,1
253,CASH_OUT,106619.16,C197350325,158.0,0.0,C1153837598,66689.79,173308.95,0
331,CASH_OUT,190441.09,C1090891896,33237.0,0.0,C1584293153,296835.77,487276.87,0
717,TRANSFER,116798.38,C1968923761,116798.38,0.0,C1287632280,0.0,0.0,1
373,CASH_IN,81119.62,C956496158,103522.0,184641.62,C1795487001,1381048.8,1299929.19,0
299,CASH_OUT,241757.81,C751456887,0.0,0.0,C1821701876,2711229.75,2952987.55,0
255,PAYMENT,10407.28,C139624959,0.0,0.0,M2050089566,0.0,0.0,0
162,TRANSFER,480625.98,C691213147,0.0,0.0,C562994034,858922.13,1339548.11,0
207,CASH_OUT,384670.38,C868825660,0.0,0.0,C587583952,863168.0,1247838.38,0
661,CASH_OUT,344064.75,C1039487187,660.0,0.0,C2105295111,144734.36,488799.11,0
202,PAYMENT,8171.01,C753739317,0.0,0.0,M356560501,0.0,0.0,0
345,CASH_OUT,165119.18,C635366670,53805.0,0.0,C2099864890,0.0,165119.18,0
254,CASH_OUT,271273.4,C1486993570,186438.0,0.0,C1279610437,26037718.13,26308991.53,0
226,CASH_OUT,8727.75,C1012361431,0.0,0.0,C1427669179,44570.86,53298.61,0
188,CASH_IN,64977.73,C577481166,8152093.49,8217071.23,C1753172044,391509.86,326532.12,0
702,CASH_OUT,240746.27,C863413785,240746.27,0.0,C1064040919,1399139.68,1639885.95,1
261,CASH_OUT,4463.08,C1044978608,0.0,0.0,C112747081,6265065.9,6269528.99,0
594,CASH_OUT,173257.5,C2055254775,29175.0,0.0,C192935648,0.0,173257.5,0
241,CASH_OUT,657417.64,C1843566745,657417.64,0.0,C742045843,0.0,657417.64,1
158,PAYMENT,11296.22,C656308566,58558.0,47261.78,M764958515,0.0,0.0,0
37,CASH_IN,125765.72,C127157506,8102333.6,8228099.32,C642742884,1541203.37,1911524.68,0
232,PAYMENT,17915.93,C1801665929,0.0,0.0,M615751705,0.0,0.0,0
398,PAYMENT,27945.56,C1999321860,0.0,0.0,M1675378701,0.0,0.0,0
348,PAYMENT,36329.27,C937633831,729.0,0.0,M877493240,0.0,0.0,0
262,PAYMENT,7263.1,C1613192796,85042.0,77778.9,M654019087,0.0,0.0,0
211,CASH_IN,195131.02,C587080730,773002.0,968133.02,C1595917152,101818.08,0.0,0
694,CASH_OUT,231119.51,C477977771,0.0,0.0,C116230221,11386444.85,11617564.36,0
201,PAYMENT,6676.02,C1123213513,2531.0,0.0,M1530751563,0.0,0.0,0
139,CASH_OUT,375141.86,C701624448,375141.86,0.0,C1632095414,124753.19,252008.88,1
181,CASH_OUT,69723.14,C639751711,0.0,0.0,C1108145805,121564.0,191287.14,0
184,TRANSFER,665692.68,C237721560,0.0,0.0,C143427504,1703986.12,2369678.8,0
281,CASH_IN,469117.59,C892646858,5909739.83,6378857.41,C298036990,670453.66,201336.08,0
375,TRANSFER,6905940.49,C214251480,95088.77,0.0,C1365216866,7586546.64,14492487.12,0
47,PAYMENT,766.62,C1498141249,2441.0,1674.38,M934876381,0.0,0.0,0
288,PAYMENT,41097.83,C506409052,0.0,0.0,M860726343,0.0,0.0,0
236,CASH_OUT,76396.15,C1876297526,305.0,0.0,C1630963813,76128.24,152524.39,0
278,CASH_OUT,381660.58,C391886369,0.0,0.0,C1359744251,736992.11,1118652.69,0
253,TRANSFER,3723449.01,C1692709676,12369.0,0.0,C1612678233,0.0,3723449.01,0
356,PAYMENT,9359.73,C868887153,0.0,0.0,M768614567,0.0,0.0,0
282,CASH_OUT,125555.31,C13990307,0.0,0.0,C172396272,819064.79,944620.1,0
592,PAYMENT,5249.35,C565763878,104390.0,99140.65,M1199540372,0.0,0.0,0
403,PAYMENT,16637.8,C568448317,0.0,0.0,M1307634975,0.0,0.0,0
259,PAYMENT,3325.51,C803655630,0.0,0.0,M761989207,0.0,0.0,0
306,PAYMENT,3234.01,C1298836924,69790.84,66556.82,M59548236,0.0,0.0,0
157,CASH_OUT,10213.52,C82358994,0.0,0.0,C1907603999,136607.19,146820.71,0
701,CASH_OUT,1947831.96,C948133316,1947831.96,0.0,C1195105937,0.0,1947831.96,1
253,TRANSFER,769224.42,C493843302,20924.0,0.0,C278144053,0.0,769224.42,0
348,TRANSFER,7177.25,C686189361,0.0,0.0,C2011265937,81087.52,88264.77,0
328,CASH_IN,107929.86,C767965775,14826566.24,14934496.1,C1408582323,2241625.13,2133695.27,0
500,PAYMENT,11778.4,C1243643464,122060.47,110282.07,M1032516088,0.0,0.0,0
20,CASH_OUT,100912.03,C1613476063,51652.0,0.0,C1423619171,140623.32,241535.35,0
297,TRANSFER,838779.03,C758516228,0.0,0.0,C343923753,1091235.8,1930014.83,0
251,CASH_OUT,79709.54,C574310832,0.0,0.0,C1495880635,562324.95,642034.49,0
189,CASH_IN,98067.6,C1846896204,3379686.69,3477754.29,C803874033,557338.55,459270.95,0
277,CASH_OUT,50179.54,C198534213,10261.0,0.0,C888957227,304038.37,354217.91,0
13,CASH_OUT,584631.03,C1524675404,59716.0,0.0,C171905446,20792.0,405242.33,0
328,PAYMENT,52404.35,C2097942336,16493.47,0.0,M1705465623,0.0,0.0,0
327,CASH_IN,103107.38,C1392825949,100735.0,203842.38,C1201438967,1038331.5,935224.12,0
350,TRANSFER,146306.01,C424676953,0.0,0.0,C1716286092,6813586.55,6959892.56,0
610,CASH_OUT,646676.42,C424693863,646676.42,0.0,C791586843,111156.33,757832.75,1
352,CASH_OUT,25383.65,C1034863042,11610.0,0.0,C1733954969,0.0,25383.65,0
393,PAYMENT,5735.99,C1796190217,0.0,0.0,M792492531,0.0,0.0,0
290,CASH_OUT,559565.82,C1760459612,559565.82,0.0,C1179364463,310264.17,869829.99,1
90,CASH_OUT,113309.55,C1936469791,113309.55,0.0,C471979620,0.0,113309.55,1
235,CASH_OUT,123213.82,C1092192021,148776.0,25562.18,C1572995186,0.0,123213.82,0
170,TRANSFER,176700.12,C167000923,176700.12,0.0,C604175667,0.0,0.0,1
279,PAYMENT,6584.68,C1569210073,0.0,0.0,M541465830,0.0,0.0,0
34,PAYMENT,18893.23,C1166704496,0.0,0.0,M562981374,0.0,0.0,0
252,PAYMENT,33834.24,C277010919,16640.0,0.0,M2053825560,0.0,0.0,0
331,PAYMENT,11277.61,C1764792935,0.0,0.0,M2056136923,0.0,0.0,0
134,TRANSFER,427459.11,C766463773,0.0,0.0,C1052537976,1311238.79,1738697.91,0
94,CASH_OUT,101448.07,C896570170,46463.24,0.0,C1998263597,773330.91,874778.98,0
590,CASH_OUT,179725.06,C1927794445,179725.06,0.0,C2023155598,131709.81,311434.88,1
166,TRANSFER,1781488.92,C612509398,160397.77,0.0,C1670964843,9689710.8,11471199.72,0
394,PAYMENT,22241.4,C1310860672,0.0,0.0,M798069727,0.0,0.0,0
9,TRANSFER,49007.02,C3161853,15125.0,0.0,C501402989,1003407.44,708216.56,0
228,TRANSFER,520402.41,C782641572,0.0,0.0,C1645325131,2145063.83,2665466.23,0
469,CASH_OUT,220421.72,C431759500,51635.0,0.0,C797566531,0.0,220421.72,0
596,CASH_OUT,27693.42,C1982488965,10919.0,0.0,C1582835709,3355.15,31048.57,0
281,CASH_OUT,37735.45,C275411838,160503.0,122767.55,C465323087,0.0,37735.45,0
11,PAYMENT,2888.48,C1871849173,0.0,0.0,M1345016435,0.0,0.0,0
275,CASH_IN,33082.36,C1767084458,189.0,33271.36,C1308009027,91780.97,58698.62,0
259,CASH_OUT,68300.67,C1537423966,11912.0,0.0,C425091600,0.0,68300.67,0
13,CASH_OUT,4135.29,C1091866839,36772.0,32636.71,C1580405928,0.0,4135.29,0
730,TRANSFER,1665334.68,C1901678626,1665334.68,0.0,C223228023,0.0,0.0,1
211,CASH_OUT,144193.39,C423990663,10403.0,0.0,C1067987194,20923242.58,21067435.97,0
225,CASH_IN,42965.13,C1260525499,3957072.59,4000037.72,C1935043311,1095855.58,1052890.45,0
277,PAYMENT,10287.08,C1503161894,0.0,0.0,M1361209015,0.0,0.0,0
264,TRANSFER,84196.79,C1271945104,84196.79,0.0,C622968772,0.0,0.0,1
255,CASH_OUT,78060.54,C1360356850,282730.57,204670.03,C968531145,5985212.11,6063272.65,0
279,CASH_IN,121072.06,C1756469330,11570.0,132642.06,C1917221750,1233609.12,1112537.06,0
178,PAYMENT,4765.89,C495882039,10047.41,5281.52,M415273430,0.0,0.0,0
277,CASH_IN,100899.62,C1409489587,40674.0,141573.62,C1272539092,364261.9,263362.27,0
38,CASH_IN,314700.46,C451587582,590.0,315290.46,C266243817,3882249.77,3567549.31,0
8,TRANSFER,222.0,C1961506277,222.0,0.0,C378841819,0.0,267095.19,1
15,TRANSFER,212089.74,C378910639,212089.74,0.0,C1881567873,0.0,0.0,1
